edificio_id,regional_sample_rank,codigo_region,region,codigo_comuna,tmy_commune_id,nombre_comuna,year,episcope_archetype,area_promedio_inmueble_m2,n_inmuebles,total_inmuebles_regional,wood_inmuebles_regional,wood_share_regional,sampling_weight_wood_inmuebles,sample_expansion_weight,requested_samples_region,n_pers_edificio,heating_demand_kwh,heating_demand_kwh_m2,scenario,efficiency,target_fuel_energy_kwh,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,unallocated_fuel_energy_kwh,unmet_heating_energy_kwh,wood_mass_kg,wood_volume_solid_m3,wood_volume_stere,scenario_source,useful_coverage_target,redpe_case,redpe_target_m3st,weather_rows,building_year,building_type,material,thermal_zone,model_persons,model_area_m2,climate_severity_adjustment,hdd_base_c,hdd_regional,hdd_reference_region,hdd_reference_c,hdd_ratio_to_reference,wall_u_multiplier,window_u_multiplier,infiltration_multiplier
1300893,35,7,Maule,7108,7304,Molina,2024,CL.SFH.RT2.lad.D,45.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.7666666666666666,9559.608107910284,212.43573573133966,redpe_mid,0.5,9980.0,4990.000000000001,9980.000000000002,0.0,4569.6081079102805,2395.2000000000003,3.421714285714286,5.346428571428572,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,D,3,45.0,False,12.0,,9,,,1.0,1.0,1.0
1503783,36,7,Maule,7309,7407,Villa Alegre,2024,CL.SFH.RT2.lad.D,30.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.5714285714285716,2770.2319030390954,92.34106343463651,coverage_mid,0.5,4155.347854558643,2077.673927279322,4155.347854558644,0.0,692.557975759774,997.2834850940745,1.424690692991535,2.2260792077992733,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,D,3,30.0,False,12.0,,9,,,1.0,1.0,1.0
1503783,36,7,Maule,7309,7407,Villa Alegre,2024,CL.SFH.RT2.lad.D,30.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.5714285714285716,2770.2319030390954,92.34106343463651,redpe_mid,0.5,9980.0,2770.2319030390954,5540.463806078191,4439.536193921809,0.0,1329.711313458766,1.8995875906553799,2.968105610399031,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,D,3,30.0,False,12.0,,9,,,1.0,1.0,1.0
1283904,37,7,Maule,7105,7303,Licantén,2024,CL.SFH.preRT.lad.C,73.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.3125,11451.766500751042,156.87351370891838,coverage_mid,0.5,17177.649751126562,8588.824875563283,17177.649751126566,0.0,2862.941625187761,4122.6359402703765,5.889479914671966,9.202312366674947,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,C,2,73.0,False,12.0,,9,,,1.0,1.0,1.0
1283904,37,7,Maule,7105,7303,Licantén,2024,CL.SFH.preRT.lad.C,73.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.3125,11451.766500751042,156.87351370891838,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,6461.766500751042,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,C,2,73.0,False,12.0,,9,,,1.0,1.0,1.0
1360162,38,7,Maule,7201,7101,Talca,2024,CL.SFH.preRT.lad.D,44.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8214285714285716,3248.3776757467876,73.82676535788154,coverage_mid,0.5,4872.5665136201815,2436.2832568100907,4872.5665136201815,0.0,812.0944189366974,1169.4159632688436,1.6705942332412052,2.610303489439383,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,44.0,False,12.0,,9,,,1.0,1.0,1.0
1360162,38,7,Maule,7201,7101,Talca,2024,CL.SFH.preRT.lad.D,44.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8214285714285716,3248.3776757467876,73.82676535788154,redpe_mid,0.5,9980.0,3248.3776757467876,6496.755351493575,3483.2446485064247,0.0,1559.221284358458,2.22745897765494,3.4804046525858436,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,44.0,False,12.0,,9,,,1.0,1.0,1.0
1482342,39,7,Maule,7304,7403,Longaví,2024,CL.SFH.preRT.lad.D,39.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8333333333333335,3773.134173486524,96.74703008939805,coverage_mid,0.5,5659.701260229786,2829.8506301148927,5659.7012602297855,9.094947017729282e-13,943.2835433716314,1358.3283024551486,1.940469003507355,3.0319828179802424,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,39.0,False,12.0,,9,,,1.0,1.0,1.0
1482342,39,7,Maule,7304,7403,Longaví,2024,CL.SFH.preRT.lad.D,39.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8333333333333335,3773.134173486524,96.74703008939805,redpe_mid,0.5,9980.0,3773.134173486524,7546.268346973048,2433.731653026952,0.0,1811.1044032735315,2.5872920046764736,4.0426437573069895,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,39.0,False,12.0,,9,,,1.0,1.0,1.0
1521525,40,7,Maule,7310,7406,San Javier,2024,CL.SFH.RT1.lad.D,36.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.235294117647059,3409.4644377143077,94.7073454920641,coverage_mid,0.5,5114.196656571461,2557.0983282857305,5114.196656571461,0.0,852.3661094285771,1227.4071975771508,1.7534388536816439,2.7397482088775686,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,2,36.0,False,12.0,,9,,,1.0,1.0,1.0
1521525,40,7,Maule,7310,7406,San Javier,2024,CL.SFH.RT1.lad.D,36.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.235294117647059,3409.4644377143077,94.7073454920641,redpe_mid,0.5,9980.0,3409.4644377143077,6818.928875428615,3161.0711245713846,0.0,1636.5429301028678,2.3379184715755255,3.6529976118367586,REDPE_2020,,mid,5.345000000000001,8784,2003,SFH,lad,D,2,36.0,False,12.0,,9,,,1.0,1.0,1.0
1308457,41,7,Maule,7109,7307,Sagrada Familia,2024,CL.SFH.CEV.lad.D,35.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.1265822784810124,2506.3714687754573,71.6106133935845,coverage_mid,0.5,3759.557203163186,1879.7786015815927,3759.5572031631855,4.547473508864641e-13,626.5928671938643,902.2937287591645,1.2889910410845207,2.0140485016945635,coverage_sensitivity,0.75,,,8784,2018,SFH,lad,D,3,35.0,False,12.0,,9,,,1.0,1.0,1.0
1308457,41,7,Maule,7109,7307,Sagrada Familia,2024,CL.SFH.CEV.lad.D,35.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.1265822784810124,2506.3714687754573,71.6106133935845,redpe_mid,0.5,9980.0,2506.3714687754573,5012.742937550915,4967.257062449085,0.0,1203.0583050122195,1.718654721446028,2.6853980022594186,REDPE_2020,,mid,5.345000000000001,8784,2018,SFH,lad,D,3,35.0,False,12.0,,9,,,1.0,1.0,1.0
1272202,42,7,Maule,7102,7308,Teno,2024,CL.SFH.CEV.mad.D,94.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.0625,5060.467056561865,53.834755920870904,coverage_mid,0.5,7590.700584842798,3795.3502924213994,7590.700584842799,0.0,1265.1167641404666,1821.7681403622717,2.602525914803245,4.06644674188007,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,D,3,94.0,False,12.0,,9,,,1.0,1.0,1.0
1272202,42,7,Maule,7102,7308,Teno,2024,CL.SFH.CEV.mad.D,94.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.0625,5060.467056561865,53.834755920870904,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,70.46705656186532,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,2018,SFH,mad,D,3,94.0,False,12.0,,9,,,1.0,1.0,1.0
1403904,43,7,Maule,7204,7108,Río Claro,2024,CL.SFH.RT1.lad.D,36.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.28,2947.3227523539754,81.8700764542771,coverage_mid,0.5,4420.984128530963,2210.4920642654815,4420.984128530963,0.0,736.8306880884937,1061.036190847431,1.5157659869249014,2.3683843545701584,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,3,36.0,False,12.0,,9,,,1.0,1.0,1.0
1403904,43,7,Maule,7204,7108,Río Claro,2024,CL.SFH.RT1.lad.D,36.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.28,2947.3227523539754,81.8700764542771,redpe_mid,0.5,9980.0,2947.3227523539754,5894.645504707951,4085.3544952920493,0.0,1414.7149211299081,2.0210213158998687,3.157845806093545,REDPE_2020,,mid,5.345000000000001,8784,2003,SFH,lad,D,3,36.0,False,12.0,,9,,,1.0,1.0,1.0
1448814,44,7,Maule,7301,7401,Linares,2024,CL.SFH.preRT.lad.D,44.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.7358490566037736,5887.232100079213,133.80072954725483,coverage_mid,0.5,8830.848150118818,4415.424075059409,8830.848150118818,0.0,1471.8080250198036,2119.4035560285165,3.0277193657550234,4.730811508992224,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,44.0,False,12.0,,9,,,1.0,1.0,1.0
1448814,44,7,Maule,7301,7401,Linares,2024,CL.SFH.preRT.lad.D,44.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.7358490566037736,5887.232100079213,133.80072954725483,redpe_mid,0.5,9980.0,4990.000000000001,9980.000000000002,0.0,897.2321000792126,2395.2000000000003,3.421714285714286,5.346428571428572,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,44.0,False,12.0,,9,,,1.0,1.0,1.0
1427257,45,7,Maule,7207,7103,Curepto,2024,CL.SFH.preRT.adobe.E,307.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.0,38026.351611288286,123.86433749605305,coverage_mid,0.5,57039.527416932426,28519.763708466216,57039.52741693243,0.0,9506.587902822073,13689.486580063785,19.556409400091123,30.55688968764238,coverage_sensitivity,0.75,,,8784,1990,SFH,adobe,E,2,307.0,False,12.0,,9,,,1.0,1.0,1.0
1427257,45,7,Maule,7207,7103,Curepto,2024,CL.SFH.preRT.adobe.E,307.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.0,38026.351611288286,123.86433749605305,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,33036.351611288286,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,adobe,E,2,307.0,False,12.0,,9,,,1.0,1.0,1.0
1478136,46,7,Maule,7303,7402,Colbún,2024,CL.SFH.CEV.lad.D,60.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.869565217391304,11298.776220807562,188.31293701345936,coverage_mid,0.5,16948.164331211345,8474.082165605672,16948.164331211345,0.0,2824.694055201891,4067.559439490723,5.810799199272461,9.07937374886322,coverage_sensitivity,0.75,,,8784,2018,SFH,lad,D,3,60.0,False,12.0,,9,,,1.0,1.0,1.0
1478136,46,7,Maule,7303,7402,Colbún,2024,CL.SFH.CEV.lad.D,60.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.869565217391304,11298.776220807562,188.31293701345936,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,6308.776220807564,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,2018,SFH,lad,D,3,60.0,False,12.0,,9,,,1.0,1.0,1.0
1281975,47,7,Maule,7104,7305,Rauco,2024,CL.SFH.preRT.lad.D,83.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,22.5,4874.569368984223,58.729751433544855,coverage_mid,0.5,7311.854053476334,3655.927026738167,7311.854053476334,0.0,1218.6423422460557,1754.84497283432,2.5069213897633142,3.9170646715051785,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,8,83.0,False,12.0,,9,,,1.0,1.0,1.0
1281975,47,7,Maule,7104,7305,Rauco,2024,CL.SFH.preRT.lad.D,83.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,22.5,4874.569368984223,58.729751433544855,redpe_mid,0.5,9980.0,4874.569368984223,9749.138737968446,230.86126203155436,0.0,2339.793297112427,3.3425618530177528,5.222752895340238,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,8,83.0,False,12.0,,9,,,1.0,1.0,1.0
1287049,48,7,Maule,7106,7309,Vichuquén,2024,CL.SFH.preRT.mad.C,9.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.0,1359.3232727460102,151.03591919400114,coverage_mid,0.5,2038.9849091190154,1019.4924545595075,2038.984909119015,4.547473508864641e-13,339.8308181865027,489.35637818856355,0.6990805402693765,1.0923133441709008,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,C,4,9.0,False,12.0,,9,,,1.0,1.0,1.0
1287049,48,7,Maule,7106,7309,Vichuquén,2024,CL.SFH.preRT.mad.C,9.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.0,1359.3232727460102,151.03591919400114,redpe_mid,0.5,9980.0,1359.3232727460102,2718.6465454920203,7261.35345450798,0.0,652.4751709180849,0.9321073870258356,1.456417792227868,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,mad,C,4,9.0,False,12.0,,9,,,1.0,1.0,1.0
1526593,49,7,Maule,7401,7201,Cauquenes,2024,CL.SFH.preRT.adobe.E,201.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.6470588235294117,24983.829611450117,124.2976597584583,coverage_mid,0.5,37475.74441717518,18737.87220858759,37475.74441717518,0.0,6245.957402862531,8994.178660122043,12.848826657317204,20.07629165205813,coverage_sensitivity,0.75,,,8784,1990,SFH,adobe,E,4,201.0,False,12.0,,9,,,1.0,1.0,1.0
1526593,49,7,Maule,7401,7201,Cauquenes,2024,CL.SFH.preRT.adobe.E,201.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.6470588235294117,24983.829611450117,124.2976597584583,redpe_mid,0.5,9980.0,4990.000000000001,9980.000000000002,0.0,19993.82961145012,2395.2000000000003,3.421714285714286,5.346428571428572,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,adobe,E,4,201.0,False,12.0,,9,,,1.0,1.0,1.0
1500235,50,7,Maule,7306,7405,Retiro,2024,CL.SFH.preRT.lad.D,153.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8,11303.88432145019,73.88159687222347,coverage_mid,0.5,16955.826482175285,8477.913241087643,16955.826482175285,0.0,2825.971080362547,4069.3983557220686,5.813426222460098,9.083478472593903,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,153.0,False,12.0,,9,,,1.0,1.0,1.0
1500235,50,7,Maule,7306,7405,Retiro,2024,CL.SFH.preRT.lad.D,153.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8,11303.88432145019,73.88159687222347,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,6313.88432145019,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,153.0,False,12.0,,9,,,1.0,1.0,1.0
1277021,51,7,Maule,7103,7306,Romeral,2024,CL.SFH.RT1.lad.D,51.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.129032258064516,9418.584614639618,184.67812969881604,coverage_mid,0.5,14127.876921959427,7063.938460979712,14127.876921959423,3.637978807091713e-12,2354.646153659907,3390.690461270262,4.843843516100375,7.5685054939068355,coverage_sensitivity,0.75,,,8784,2003,SFH,lad,D,4,51.0,False,12.0,,9,,,1.0,1.0,1.0
1277021,51,7,Maule,7103,7306,Romeral,2024,CL.SFH.RT1.lad.D,51.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.129032258064516,9418.584614639618,184.67812969881604,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,4428.584614639621,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,2003,SFH,lad,D,4,51.0,False,12.0,,9,,,1.0,1.0,1.0
1439464,52,7,Maule,7210,7110,San Rafael,2024,CL.SFH.preRT.lad.D,96.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.3684210526315788,6828.207046347625,71.12715673278775,coverage_mid,0.5,10242.310569521436,5121.155284760718,10242.310569521436,0.0,1707.0517615869069,2458.1545366851446,3.5116493381216354,5.4869520908150555,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,3,96.0,False,12.0,,9,,,1.0,1.0,1.0
1439464,52,7,Maule,7210,7110,San Rafael,2024,CL.SFH.preRT.lad.D,96.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.3684210526315788,6828.207046347625,71.12715673278775,redpe_mid,0.5,9980.0,4990.0,9980.0,0.0,1838.2070463476248,2395.2,3.4217142857142853,5.346428571428571,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,3,96.0,False,12.0,,9,,,1.0,1.0,1.0
1400708,53,7,Maule,7203,7106,Pelarco,2024,CL.SFH.preRT.adobe.D,40.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,15.333333333333334,2812.611253273698,70.31528133184244,coverage_mid,0.5,4218.916879910546,2109.458439955273,4218.916879910546,0.0,703.1528133184247,1012.5400511785313,1.4464857873979018,2.2601340428092214,coverage_sensitivity,0.75,,,8784,1990,SFH,adobe,D,8,40.0,False,12.0,,9,,,1.0,1.0,1.0
1400708,53,7,Maule,7203,7106,Pelarco,2024,CL.SFH.preRT.adobe.D,40.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,15.333333333333334,2812.611253273698,70.31528133184244,redpe_mid,0.5,9980.0,2812.611253273698,5625.222506547396,4354.777493452604,0.0,1350.053401571375,1.9286477165305356,3.013512057078962,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,adobe,D,8,40.0,False,12.0,,9,,,1.0,1.0,1.0
1438139,54,7,Maule,7209,7104,Empedrado,2024,CL.SFH.RT2.lad.E,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.416666666666667,5966.424795305663,106.54329991617256,coverage_mid,0.5,8949.637192958495,4474.818596479248,8949.637192958497,0.0,1491.6061988264148,2147.912926310039,3.06844703758577,4.794448496227766,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,E,4,56.0,False,12.0,,9,,,1.0,1.0,1.0
1438139,54,7,Maule,7209,7104,Empedrado,2024,CL.SFH.RT2.lad.E,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,4.416666666666667,5966.424795305663,106.54329991617256,redpe_mid,0.5,9980.0,4990.000000000001,9980.000000000002,0.0,976.424795305662,2395.2000000000003,3.421714285714286,5.346428571428572,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,lad,E,4,56.0,False,12.0,,9,,,1.0,1.0,1.0
1538641,55,7,Maule,7402,7203,Pelluhue,2024,CL.SFH.RT2.mad.E,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,0.8085106382978723,5699.329484356413,101.7737407920788,coverage_mid,0.5,8548.994226534618,4274.497113267309,8548.994226534618,0.0,1424.8323710891038,2051.7586143683084,2.9310837348118692,4.579818335643545,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,E,1,56.0,False,12.0,,9,,,1.0,1.0,1.0
1538641,55,7,Maule,7402,7203,Pelluhue,2024,CL.SFH.RT2.mad.E,56.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,0.8085106382978723,5699.329484356413,101.7737407920788,redpe_mid,0.5,9980.0,4990.000000000001,9980.000000000002,0.0,709.3294843564128,2395.2000000000003,3.421714285714286,5.346428571428572,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,mad,E,1,56.0,False,12.0,,9,,,1.0,1.0,1.0
1268220,56,7,Maule,7101,7301,Curicó,2024,CL.SFH.preRT.lad.D,77.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.6785714285714284,10479.23201389958,136.0939222584361,coverage_mid,0.5,15718.848020849371,7859.424010424685,15718.84802084937,1.8189894035458565e-12,2619.8080034748928,3772.5235250038486,5.389319321434069,8.420811439740733,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,D,4,77.0,False,12.0,,9,,,1.0,1.0,1.0
1268220,56,7,Maule,7101,7301,Curicó,2024,CL.SFH.preRT.lad.D,77.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,3.6785714285714284,10479.23201389958,136.0939222584361,redpe_mid,0.5,9980.0,4989.999999999999,9979.999999999998,1.8189894035458565e-12,5489.232013899578,2395.1999999999994,3.421714285714285,5.34642857142857,REDPE_2020,,mid,5.345000000000001,8784,1990,SFH,lad,D,4,77.0,False,12.0,,9,,,1.0,1.0,1.0
1289510,57,7,Maule,7107,7302,Hualañé,2024,CL.SFH.RT2.hor.D,26.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8275862068965516,2320.380063462991,89.24538705626888,coverage_mid,0.5,3480.5700951944864,1740.285047597243,3480.570095194486,4.547473508864641e-13,580.0950158657479,835.3368228466767,1.1933383183523953,1.8645911224256178,coverage_sensitivity,0.75,,,8784,2011,SFH,hor,D,3,26.0,False,12.0,,9,,,1.0,1.0,1.0
1289510,57,7,Maule,7107,7302,Hualañé,2024,CL.SFH.RT2.hor.D,26.0,1,350269,135357,0.3864372810611273,0.13738340522709971,2374.684210526316,57,2.8275862068965516,2320.380063462991,89.24538705626888,redpe_mid,0.5,9980.0,2320.380063462991,4640.760126925982,5339.239873074018,0.0,1113.7824304622359,1.591117757803194,2.486121496567491,REDPE_2020,,mid,5.345000000000001,8784,2011,SFH,hor,D,3,26.0,False,12.0,,9,,,1.0,1.0,1.0
1902270,1,8,Biobio,8301,8202,Arauco,2024,CL.SFH.RT2.mad.E,65.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,2.823529411764706,5814.568591773078,89.4549014118935,coverage_mid,0.5,8721.852887659617,4360.926443829809,8721.852887659617,0.0,1453.6421479432702,2093.244693038308,2.9903495614832973,4.672421189817652,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,E,3,65.0,False,12.0,,9,,,1.0,1.0,1.0
1902270,1,8,Biobio,8301,8202,Arauco,2024,CL.SFH.RT2.mad.E,65.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,2.823529411764706,5814.568591773078,89.4549014118935,redpe_mid,0.5,13334.999999999998,5814.568591773078,11629.137183546156,1705.8628164538422,0.0,2790.9929240510774,3.987132748644396,6.229894919756869,REDPE_2020,,mid,7.145,8784,2011,SFH,mad,E,3,65.0,False,12.0,,9,,,1.0,1.0,1.0
1867724,2,8,Biobio,8211,8103,Chiguayante,2024,CL.SFH.preRT.mad.E,40.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,3.5179856115107913,3241.337703062339,81.03344257655849,coverage_mid,0.5,4862.006554593509,2431.0032772967547,4862.0065545935095,0.0,810.3344257655846,1166.8815731024422,1.6669736758606317,2.604646368532237,coverage_sensitivity,0.75,,,8784,1990,SFH,mad,E,4,40.0,False,12.0,,9,,,1.0,1.0,1.0
1867724,2,8,Biobio,8211,8103,Chiguayante,2024,CL.SFH.preRT.mad.E,40.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,3.5179856115107913,3241.337703062339,81.03344257655849,redpe_mid,0.5,13334.999999999998,3241.337703062339,6482.675406124678,6852.32459387532,0.0,1555.8420974699227,2.2226315678141755,3.472861824709649,REDPE_2020,,mid,7.145,8784,1990,SFH,mad,E,4,40.0,False,12.0,,9,,,1.0,1.0,1.0
1922398,3,8,Biobio,8305,8203,Cañete,2024,CL.SFH.RT2.mad.E,72.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,5.875,5913.201584204229,82.1277997806143,coverage_mid,0.5,8869.802376306343,4434.901188153171,8869.802376306341,1.8189894035458565e-12,1478.3003960510587,2128.752570313522,3.0410751004478884,4.751679844449826,coverage_sensitivity,0.75,,,8784,2011,SFH,mad,E,6,72.0,False,12.0,,9,,,1.0,1.0,1.0
1922398,3,8,Biobio,8305,8203,Cañete,2024,CL.SFH.RT2.mad.E,72.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,5.875,5913.201584204229,82.1277997806143,redpe_mid,0.5,13334.999999999998,5913.201584204229,11826.403168408458,1508.5968315915397,0.0,2838.3367604180303,4.054766800597186,6.335573125933102,REDPE_2020,,mid,7.145,8784,2011,SFH,mad,E,6,72.0,False,12.0,,9,,,1.0,1.0,1.0
2030462,4,8,Biobio,8414,8314,Alto Biobío,2024,CL.SFH.CEV.mad.F,55.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,5.090909090909091,9888.558407641844,179.79197104803353,coverage_mid,0.5,14832.837611462764,7416.418805731382,14832.837611462764,0.0,2472.1396019104595,3559.8810267510635,5.08554432393009,7.946163006140766,coverage_sensitivity,0.75,,,8784,2018,SFH,mad,F,5,55.0,False,12.0,,9,,,1.0,1.0,1.0
2030462,4,8,Biobio,8414,8314,Alto Biobío,2024,CL.SFH.CEV.mad.F,55.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,5.090909090909091,9888.558407641844,179.79197104803353,redpe_mid,0.5,13334.999999999998,6667.499999999999,13334.999999999998,0.0,3221.058407641843,3200.3999999999996,4.571999999999999,7.143749999999999,REDPE_2020,,mid,7.145,8784,2018,SFH,mad,F,5,55.0,False,12.0,,9,,,1.0,1.0,1.0
1708760,5,8,Biobio,8203,8105,Hualqui,2024,CL.SFH.RT2.lad.E,63.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,3.0,7000.306933719711,111.11598307491604,coverage_mid,0.5,10500.460400579566,5250.230200289783,10500.460400579566,0.0,1750.0767334299276,2520.110496139096,3.60015785162728,5.625246643167625,coverage_sensitivity,0.75,,,8784,2011,SFH,lad,E,3,63.0,False,12.0,,9,,,1.0,1.0,1.0
1708760,5,8,Biobio,8203,8105,Hualqui,2024,CL.SFH.RT2.lad.E,63.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,3.0,7000.306933719711,111.11598307491604,redpe_mid,0.5,13334.999999999998,6667.5,13335.0,0.0,332.8069337197112,3200.4,4.572,7.14375,REDPE_2020,,mid,7.145,8784,2011,SFH,lad,E,3,63.0,False,12.0,,9,,,1.0,1.0,1.0
1808654,6,8,Biobio,8208,8106,Lota,2024,CL.SFH.preRT.lad.E,48.0,1,484775,224598,0.463303594451034,0.22796041613803603,2552.25,88,3.2133333333333334,6017.628537192674,125.36726119151405,coverage_mid,0.5,9026.44280578901,4513.221402894505,9026.44280578901,0.0,1504.4071342981679,2166.3462733893625,3.0947803905562323,4.835594360244113,coverage_sensitivity,0.75,,,8784,1990,SFH,lad,E,3,48.0,False,12.0,,9,,,1.0,1.0,1.0
