edificio_id,codigo_region,region,heating_demand_kwh,calibration_target_source,calibration_target_fuel_energy_kwh,mvp_target_fuel_energy_kwh,mvp_assigned_useful_energy_kwh,mvp_unmet_heating_energy_kwh,trial,event_fuel_energy_kwh,event_duration_hours,min_event_interval_hours,storage_capacity_kwh,storage_loss_rate_per_hour,valid,error,score,assigned_useful_energy_kwh,assigned_fuel_energy_kwh,profile_error_kwh,unmet_heating_energy_kwh,storage_spill_energy_kwh,stored_energy_end_kwh,event_count,is_best
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,74,16.0,2.0,1.0,16.0,0.0,True,,0.24999433477785593,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.366215186937,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,75,16.0,2.0,1.0,16.0,0.01,True,,0.373648767569184,4099.767713982115,8936.197291121629,2418.17177563593,1857.697146765636,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,76,16.0,2.0,1.0,32.0,0.0,True,,0.24999433477785593,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.366215186937,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,77,16.0,2.0,1.0,32.0,0.01,True,,0.44034555829896316,3901.0741520249658,8936.197291121629,2517.4535513890146,2056.3907087227853,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,78,16.0,2.0,1.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,79,16.0,2.0,1.0,64.0,0.01,True,,0.560370353440265,3543.5508211486617,8936.197291121629,2696.2104734073837,2413.91403959909,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,80,16.0,2.0,2.0,8.0,0.0,True,,0.3336162410119553,4254.111603489366,8936.197291121629,2339.2994229908695,1703.3532572583863,213.98704207144897,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,81,16.0,2.0,2.0,8.0,0.01,True,,0.41195180087807715,4020.8725668822317,8936.197291121629,2457.1020856328446,1936.5922938655203,212.2305695000968,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,82,16.0,2.0,2.0,16.0,0.0,True,,0.24999433477785593,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.366215186937,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,83,16.0,2.0,2.0,16.0,0.01,True,,0.373648767569184,4099.767713982115,8936.197291121629,2418.17177563593,1857.697146765636,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,84,16.0,2.0,2.0,32.0,0.0,True,,0.24999433477785593,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.366215186937,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,85,16.0,2.0,2.0,32.0,0.01,True,,0.44034555829896316,3901.0741520249658,8936.197291121629,2517.4535513890146,2056.3907087227853,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,86,16.0,2.0,2.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,87,16.0,2.0,2.0,64.0,0.01,True,,0.560370353440265,3543.5508211486617,8936.197291121629,2696.2104734073837,2413.91403959909,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,88,16.0,2.0,4.0,8.0,0.0,True,,0.333943077922498,4251.179694507871,8936.197291121629,2333.4243751610165,1706.2851662398803,216.918951052943,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,89,16.0,2.0,4.0,8.0,0.01,True,,0.4120260391324899,4019.145884338297,8936.197291121629,2453.0762192505504,1938.318976409455,212.97570492097387,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,90,16.0,2.0,4.0,16.0,0.0,True,,0.2498457553795809,4468.0986455608145,8936.197291121629,2232.670962421248,1489.3662151869373,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,91,16.0,2.0,4.0,16.0,0.01,True,,0.3723536896240615,4103.491770291406,8936.197291121629,2415.9088443841624,1853.9730904563448,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,92,16.0,2.0,4.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,93,16.0,2.0,4.0,32.0,0.01,True,,0.4392531994604414,3904.3131619721976,8936.197291121629,2515.7895421633625,2053.151698775554,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,94,16.0,2.0,4.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,95,16.0,2.0,4.0,64.0,0.01,True,,0.5596726920152386,3545.5855787423097,8936.197291121629,2695.0629272550627,2411.8792820054423,0.0,0.0,559,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,96,32.0,1.0,1.0,8.0,0.0,True,,1.2838480995118604,1828.3391258014335,8936.197291121629,3553.4413497913943,4129.1257349463185,2639.759519759381,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,97,32.0,1.0,1.0,8.0,0.01,True,,1.3336838927911172,1679.9648184958903,8936.197291121629,3627.8651689044013,4277.5000422518615,2639.725306811639,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,98,32.0,1.0,1.0,16.0,0.0,True,,0.6177340813564733,3529.151561112673,8936.197291121629,2703.3523711068015,2428.313299635079,938.9470844481414,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,99,32.0,1.0,1.0,16.0,0.01,True,,0.7573761313016759,3112.8678707382,8936.197291121629,2911.535992949544,2844.5969900095515,936.8992057842693,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,100,32.0,1.0,1.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,101,32.0,1.0,1.0,32.0,0.01,True,,0.5073150195469864,3701.5245493388193,8936.197291121629,2617.0318628661084,2255.9403114089323,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,102,32.0,1.0,1.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,103,32.0,1.0,1.0,64.0,0.01,True,,0.6187978524730013,3369.426258357547,8936.197291121629,2783.0187250129475,2588.038602390205,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,104,32.0,1.0,2.0,8.0,0.0,True,,1.2838480995118604,1828.3391258014335,8936.197291121629,3553.4413497913943,4129.1257349463185,2639.759519759381,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,105,32.0,1.0,2.0,8.0,0.01,True,,1.3336838927911172,1679.9648184958903,8936.197291121629,3627.8651689044013,4277.5000422518615,2639.725306811639,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,106,32.0,1.0,2.0,16.0,0.0,True,,0.6177340813564733,3529.151561112673,8936.197291121629,2703.3523711068015,2428.313299635079,938.9470844481414,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,107,32.0,1.0,2.0,16.0,0.01,True,,0.7573761313016759,3112.8678707382,8936.197291121629,2911.535992949544,2844.5969900095515,936.8992057842693,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,108,32.0,1.0,2.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,109,32.0,1.0,2.0,32.0,0.01,True,,0.5073150195469864,3701.5245493388193,8936.197291121629,2617.0318628661084,2255.9403114089323,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,110,32.0,1.0,2.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,111,32.0,1.0,2.0,64.0,0.01,True,,0.6187978524730013,3369.426258357547,8936.197291121629,2783.0187250129475,2588.038602390205,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,112,32.0,1.0,4.0,8.0,0.0,True,,1.279574318747457,1838.2833623782287,8936.197291121629,3545.082711432073,4119.181498369523,2629.8152831825855,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,113,32.0,1.0,4.0,8.0,0.01,True,,1.3313772247285138,1685.3653012008774,8936.197291121629,3623.479568284607,4272.099559546875,2634.273239791054,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,114,32.0,1.0,4.0,16.0,0.0,True,,0.6177340813564733,3529.151561112673,8936.197291121629,2703.3523711068015,2428.313299635079,938.9470844481414,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,115,32.0,1.0,4.0,16.0,0.01,True,,0.7573761313016759,3112.8678707382,8936.197291121629,2911.535992949544,2844.5969900095515,936.8992057842693,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,116,32.0,1.0,4.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,117,32.0,1.0,4.0,32.0,0.01,True,,0.5073150195469864,3701.5245493388193,8936.197291121629,2617.0318628661084,2255.9403114089323,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,118,32.0,1.0,4.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,119,32.0,1.0,4.0,64.0,0.01,True,,0.6187978524730013,3369.426258357547,8936.197291121629,2783.0187250129475,2588.038602390205,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,120,32.0,2.0,1.0,8.0,0.0,True,,1.1625465717802188,2137.840545317278,8936.197291121629,3397.9712248145183,3819.624315430474,2330.2581002435363,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,121,32.0,2.0,1.0,8.0,0.01,True,,1.2140259068633632,1982.5168745497656,8936.197291121629,3475.616902360609,3974.947986197986,2318.4073807512714,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,122,32.0,2.0,1.0,16.0,0.0,True,,0.4836521760333692,3871.432935915844,8936.197291121629,2532.014136379564,2086.0319248319074,596.66570964497,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,123,32.0,2.0,1.0,16.0,0.01,True,,0.6311065297069538,3430.0714578229863,8936.197291121629,2752.518118253984,2527.3934029247653,584.2127471557976,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,124,32.0,2.0,1.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,125,32.0,2.0,1.0,32.0,0.01,True,,0.501818734860579,3717.8850191917845,8936.197291121629,2608.817153172615,2239.579841555967,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,126,32.0,2.0,1.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,127,32.0,2.0,1.0,64.0,0.01,True,,0.6109906557443371,3392.769702282706,8936.197291121629,2771.6106845679024,2564.6951584650456,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,128,32.0,2.0,2.0,8.0,0.0,True,,1.1625465717802188,2137.840545317278,8936.197291121629,3397.9712248145183,3819.624315430474,2330.2581002435363,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,129,32.0,2.0,2.0,8.0,0.01,True,,1.2140259068633632,1982.5168745497656,8936.197291121629,3475.616902360609,3974.947986197986,2318.4073807512714,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,130,32.0,2.0,2.0,16.0,0.0,True,,0.4836521760333692,3871.432935915844,8936.197291121629,2532.014136379564,2086.0319248319074,596.66570964497,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,131,32.0,2.0,2.0,16.0,0.01,True,,0.6311065297069538,3430.0714578229863,8936.197291121629,2752.518118253984,2527.3934029247653,584.2127471557976,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,132,32.0,2.0,2.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,133,32.0,2.0,2.0,32.0,0.01,True,,0.501818734860579,3717.8850191917845,8936.197291121629,2608.817153172615,2239.579841555967,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,134,32.0,2.0,2.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,135,32.0,2.0,2.0,64.0,0.01,True,,0.6109906557443371,3392.769702282706,8936.197291121629,2771.6106845679024,2564.6951584650456,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,136,32.0,2.0,4.0,8.0,0.0,True,,1.1625465717802188,2137.840545317278,8936.197291121629,3397.9712248145183,3819.624315430474,2330.2581002435363,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,137,32.0,2.0,4.0,8.0,0.01,True,,1.2140259068633632,1982.5168745497656,8936.197291121629,3475.616902360609,3974.947986197986,2318.4073807512714,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,138,32.0,2.0,4.0,16.0,0.0,True,,0.4836521760333692,3871.432935915844,8936.197291121629,2532.014136379564,2086.0319248319074,596.66570964497,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,139,32.0,2.0,4.0,16.0,0.01,True,,0.6311065297069538,3430.0714578229863,8936.197291121629,2752.518118253984,2527.3934029247653,584.2127471557976,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,140,32.0,2.0,4.0,32.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,141,32.0,2.0,4.0,32.0,0.01,True,,0.501818734860579,3717.8850191917845,8936.197291121629,2608.817153172615,2239.579841555967,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,142,32.0,2.0,4.0,64.0,0.0,True,,0.2499943347778559,4468.0986455608145,8936.197291121629,2233.9986972376296,1489.3662151869373,0.0,0.0,280,False
307529,3,Atacama,5957.464860747752,MVP_coverage_mid,8936.197291121629,8936.197291121629,4468.0986455608145,1489.3662151869376,143,32.0,2.0,4.0,64.0,0.01,True,,0.6109906557443371,3392.769702282706,8936.197291121629,2771.6106845679024,2564.6951584650456,0.0,0.0,280,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,0,8.0,1.0,1.0,8.0,0.0,True,,0.24561002936590215,4714.42626809325,9428.8525361865,2315.8207482995267,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,1,8.0,1.0,1.0,8.0,0.01,True,,0.2996577916681559,4545.979209488611,9428.8525361865,2404.311482446741,1739.9224813023893,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,2,8.0,1.0,1.0,16.0,0.0,True,,0.24996863570303796,4714.42626809325,9428.8525361865,2356.9174047156685,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,3,8.0,1.0,1.0,16.0,0.01,True,,0.3359340805577829,4444.213210756377,9428.8525361865,2491.940264116549,1841.6884800346234,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,4,8.0,1.0,1.0,32.0,0.0,True,,0.24996863570303796,4714.42626809325,9428.8525361865,2356.9174047156685,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,5,8.0,1.0,1.0,32.0,0.01,True,,0.4023243388943474,4235.5350757209035,9428.8525361865,2596.228882222659,2050.3666150700965,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,6,8.0,1.0,1.0,64.0,0.0,True,,0.24996863570303787,4714.42626809325,9428.8525361865,2356.9174047156675,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,7,8.0,1.0,1.0,64.0,0.01,True,,0.522457406829955,3857.8695131569325,9428.8525361865,2784.781958097251,2428.0321776340675,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,8,8.0,1.0,2.0,8.0,0.0,True,,0.23384825548925564,4714.42626809325,9428.8525361865,2204.9207168526564,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,9,8.0,1.0,2.0,8.0,0.01,True,,0.2862878387700007,4546.039517781392,9428.8525361865,2278.3989388862274,1739.8621730096088,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,10,8.0,1.0,2.0,16.0,0.0,True,,0.2427233643451146,4714.42626809325,9428.8525361865,2288.6028094971534,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,11,8.0,1.0,2.0,16.0,0.01,True,,0.3244444712750203,4456.527194562541,9428.8525361865,2414.3913920063906,1829.3744962284604,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,12,8.0,1.0,2.0,32.0,0.0,True,,0.24779295726868394,4714.42626809325,9428.8525361865,2336.4032535919832,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,13,8.0,1.0,2.0,32.0,0.01,True,,0.3907203344028354,4266.030252673776,9428.8525361865,2563.0543774251273,2019.8714381172244,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,14,8.0,1.0,2.0,64.0,0.0,True,,0.2493754129899782,4714.42626809325,9428.8525361865,2351.3239952331114,1571.4754226977507,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,15,8.0,1.0,2.0,64.0,0.01,True,,0.501614146373937,3921.1435299584377,9428.8525361865,2746.4389708878925,2364.758160832563,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,16,8.0,1.0,4.0,8.0,0.0,True,,0.35821854402134207,4397.326400894674,8800.0,2269.077091662316,1888.575289896326,0.0,2.673599105325564,1100,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,17,8.0,1.0,4.0,8.0,0.01,True,,0.3607683003063412,4348.335015982689,9032.0,2287.0483185197395,1937.566674808312,0.0,1.8567728594920252,1129,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,18,8.0,1.0,4.0,16.0,0.0,True,,0.2609016975499679,4630.600847806479,9272.0,2169.31423773244,1655.3008429845218,0.0,5.399152193521506,1159,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,19,8.0,1.0,4.0,16.0,0.01,True,,0.29667867206701604,4490.689304174145,9428.8525361865,2237.997039753766,1795.2123866168547,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,20,8.0,1.0,4.0,32.0,0.0,True,,0.23684334351841646,4690.888474193189,9400.0,2155.3344444657037,1595.0132165978118,0.0,9.111525806811422,1175,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,21,8.0,1.0,4.0,32.0,0.01,True,,0.32548281788493166,4402.672939329485,9428.8525361865,2289.5461709900555,1883.2287514615152,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,22,8.0,1.0,4.0,64.0,0.0,True,,0.22796518983530115,4714.42626809325,9428.8525361865,2149.4501583408155,1571.4754226977504,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,23,8.0,1.0,4.0,64.0,0.01,True,,0.35302829552486237,4317.134465310189,9428.8525361865,2335.4222326475438,1968.7672254808117,0.0,0.0,1179,False
529140,4,Coquimbo,6285.901690791,MVP_coverage_mid,9428.8525361865,9428.8525361865,4714.42626809325,1571.4754226977514,24,8.0,2.0,1.0,8.0,0.0,True,,0.21421076867600022,4714.42626809325,9428.8525361865,2019.761749509164,1571.4754226977507,0.0,0.0,1179,True
